ABQ-S	GUN-F	SNM-S	32.9245	326.735	33.283	85.9621	267.981	79.7056	376.761	267.921	376.023
ABQ-S	GUN-F	TES-C	49.1711	60.8971	195.917	264.012	266.53	364.596	128.923	119.894	377.412
ABQ-S	GUN-F	TES-M	76.241	49.2262	117.219	422.393	267.55	397.35	353.955	227.496	369.717
ABQ-S	GUN-F	TES-S	31.2547	338.719	31.0801	49.7315	268.377	66.6761	354.933	268.822	375.453
ABQ-S	GUN-F	TRE-F	44.7882	42.667	222.729	301.523	263.016	382.644	121.441	86.4083	380.634
ABQ-S	GUN-F	TRQ-F	45.0246	36.0648	232.766	302.588	268.925	388.337	106.151	80.594	379.69
ABQ-S	LOG-S	MAL-C	235.668	47.9215	42.2873	265.65	107.082	373.514	272.569	302.761	184.518
ABQ-S	LOG-S	MAL-M	249.937	41.2362	36.0741	432.628	105.179	391.844	437.575	320.5	180.948
ABQ-S	LOG-S	MOB-C	225.68	49.2749	49.6475	250.885	106.894	361.006	251.686	285.767	182.955
ABQ-S	LOG-S	MOB-G	182.114	49.3569	62.3754	234.434	104.359	316.032	220.499	228.313	181.747
ABQ-S	LOG-S	MOB-S	80.764	86.1552	88.7918	98.096	105.547	178.252	94.14	98.8246	184.455
ABQ-S	LOG-S	MTB-F	224.267	44.828	51.3395	229.812	106.97	365.693	223.397	282.398	184.629
ABQ-S	LOG-S	PAS-C	245.916	49.5336	39.7049	260.666	106.72	382.719	269.71	316.063	184.073
ABQ-S	LOG-S	REN-C	310.526	30.4527	28.4174	468.223	96.3367	449.743	469.876	379.938	169.552
ABQ-S	LOG-S	REN-HC	306.642	31.152	30.2104	433.298	96.7083	446.893	434.698	375.126	171.014
ABQ-S	LOG-S	REN-HS	114.463	58.8793	86.9534	119.821	104.936	242.955	88.5731	134.709	185.296
ABQ-S	LOG-S	REN-S	112.641	63.099	84.3814	132.202	105.234	235.608	109.524	133.98	184.046
ABQ-S	LOG-S	RGG-C	233.307	47.9648	44.1292	244.739	106.123	370.964	248.839	296.96	185.018
ABQ-S	LOG-S	RGG-S	62.7435	174.616	52.9118	53.7183	104.943	70.4304	176.922	113.038	182.698
ABQ-S	LOG-S	SLV-F	243.43	48.732	40.8755	331.008	105.776	379.015	339.469	311.178	183.629
ABQ-S	LOG-S	SLV-M	245.314	39.4426	36.1347	397.605	106.095	386.674	401.371	317.129	178.608
ABQ-S	LOG-S	SLV-O	221.462	8.46887	9.03999	866.145	37.6973	271.802	865.824	250.668	58.2952
ABQ-S	LOG-S	SNM-C	234.881	45.3332	38.2545	286.471	105.109	375.635	293.834	304.625	184.323
ABQ-S	LOG-S	SNM-M	250.113	39.5568	36.1308	420.543	103.54	392.254	423.733	320.702	179.615
ABQ-S	LOG-S	SNM-S	61.5966	165.055	52.2398	85.6635	103.72	77.8653	196.749	113.056	182.768
ABQ-S	LOG-S	TES-C	225.324	49.1075	43.2232	265.117	106.151	361.325	271.084	291.849	184.74
ABQ-S	LOG-S	TES-M	248.536	38.9611	36.1046	421.018	104.734	393.079	423.638	318.451	181.198
ABQ-S	LOG-S	TES-S	58.3774	175.004	51.6889	48.787	106.776	64.8289	171.317	113.645	180.921
ABQ-S	LOG-S	TRE-F	244.684	50.1407	40.7981	302.732	107.047	379.79	312.533	314.155	183.657
ABQ-S	LOG-S	TRQ-F	249.487	48.661	39.1378	302.692	106.332	386.024	312.556	319.292	183.684
ABQ-S	MAL-C	MAL-M	81.2331	53.4035	119.842	434.823	262.532	395.49	367.947	228.076	366.605
