ABQ-S	BOU-S	TES-C	332.331	32.5312	34.9386	262.95	45.5525	354.393	260.647	340.112	57.0024
ABQ-S	BOU-S	TES-M	359.662	27.9548	24.6956	418.478	45.5594	384.668	421.925	377.873	55.5996
ABQ-S	BOU-S	TES-S	94.5655	87.4905	72.1201	40.6599	45.5177	61.6746	56.6553	66.9562	55.0788
ABQ-S	BOU-S	TRE-F	350.676	32.9807	33.8047	295.677	45.4622	371.656	295.117	360.785	56.3566
ABQ-S	BOU-S	TRQ-F	355.369	31.4109	33.0821	303.21	45.3789	379.169	301.358	365.582	56.9469
ABQ-S	GUN-F	LOG-S	46.0305	236.827	45.7712	97.4778	262.156	177.419	290.964	263.999	369.952
ABQ-S	GUN-F	MAL-C	46.376	50.1345	207.62	270.14	262.316	369.096	111.918	100.69	372.757
ABQ-S	GUN-F	MAL-M	74.7478	52.1768	115.989	429.135	260.371	387.051	365.385	218.617	365.105
ABQ-S	GUN-F	MOB-C	43.429	56.8206	197.244	245.662	261.67	355.102	105.127	107.946	368.966
ABQ-S	GUN-F	MOB-G	62.7922	117.253	74.026	237.399	253.006	311.419	276.585	240.154	366.776
ABQ-S	GUN-F	MOB-S	41.0082	237.266	43.3276	107.269	260.753	174.75	299.353	260.399	371.91
ABQ-S	GUN-F	MTB-F	46.1258	53.4832	184.094	232.827	262.142	361.164	104.556	125.271	367.869
ABQ-S	GUN-F	PAS-C	49.1449	45.3094	211.358	259.332	262.531	376.454	96.242	100.582	372.924
ABQ-S	GUN-F	REN-C	148.917	48.9317	41.3432	472.023	237.7	446.069	479.813	345.656	347.341
ABQ-S	GUN-F	REN-HC	146.443	52.6044	42.2133	438.668	237.516	441.978	450.351	341.69	348.751
ABQ-S	GUN-F	REN-HS	54.5789	186.723	52.507	121.386	260.719	239.502	257.019	264.311	370.688
ABQ-S	GUN-F	REN-S	46.6156	189.808	55.3004	139.676	261.365	228.926	274.468	253.985	372.382
ABQ-S	GUN-F	RGG-C	48.7367	54.8583	205.094	241.405	261.351	366.719	93.2941	103.598	373.674
ABQ-S	GUN-F	RGG-S	32.2153	335.329	33.7587	48.1905	261.795	65.5262	348.295	261.314	369.806
ABQ-S	GUN-F	SLV-F	42.2513	38.6274	236.849	334.716	260.698	374.458	135.265	63.0306	371.091
ABQ-S	GUN-F	SLV-M	73.2559	50.8061	118.521	398.996	258.906	382.166	331.038	212.676	359.188
ABQ-S	GUN-F	SLV-O	173.91	12.3639	11.7523	871.013	80.4806	267.84	871.847	243.903	106.155
ABQ-S	GUN-F	SNM-C	49.2606	45.8776	201.863	284.424	261.503	371.627	130.307	108.929	367.632
ABQ-S	GUN-F	SNM-M	75.593	49.7691	116.188	419.405	260.492	387.892	352.792	220.293	362.415
ABQ-S	GUN-F	SNM-S	32.9245	326.735	33.283	86.9803	261.809	70.6833	382.508	261.353	367.827
ABQ-S	GUN-F	TES-C	49.1711	60.8971	195.917	262.548	259.726	357.58	129.18	111.285	369.591
ABQ-S	GUN-F	TES-M	76.241	49.2262	117.219	418.561	260.858	388.022	350.541	219.144	361.299
ABQ-S	GUN-F	TES-S	31.2547	338.719	31.0801	41.1877	261.878	61.7371	350.355	263.602	367.778
ABQ-S	GUN-F	TRE-F	44.7882	42.667	222.729	295.107	256.608	374.344	115.101	78.0695	372.341
ABQ-S	GUN-F	TRQ-F	45.0246	36.0648	232.766	302.675	262.566	381.259	103.19	76.3942	372.035
ABQ-S	LOG-S	MAL-C	235.668	47.9215	42.2873	269.355	100.228	366.228	275.191	296.414	176.648
ABQ-S	LOG-S	MAL-M	249.937	41.2362	36.0741	427.954	97.9778	383.224	433.144	316.973	173.301
ABQ-S	LOG-S	MOB-C	225.68	49.2749	49.6475	246.245	100.249	352.192	246.011	279.385	174.523
ABQ-S	LOG-S	MOB-G	182.114	49.3569	62.3754	237.003	98.0403	308.343	224.86	217.39	174.523
ABQ-S	LOG-S	MOB-S	80.764	86.1552	88.7918	106.019	97.7973	172.368	99.8897	94.7765	176.676
ABQ-S	LOG-S	MTB-F	224.267	44.828	51.3395	233.327	99.5889	358.588	227.44	275.781	176.759
ABQ-S	LOG-S	PAS-C	245.916	49.5336	39.7049	259.346	99.8112	374.253	271.355	309.369	176.44
ABQ-S	LOG-S	REN-C	310.526	30.4527	28.4174	468.162	90.8198	444.965	470.579	375.025	164.232
